TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,1,200093,Dominic Thiem,102,,set 1,1,1,WIN,4,5,0.800,2,5,0.400,6,10,0.600,6,0.222,3,0.111,27,19,0.704,14,34,0.412,33,61,0.541,0.481,11,13,0.846,8,14,0.571,2,3,0.667,2,3,0.667,9,21,0.429,5,13,0.385,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,2,200107,Adrian Mannarino,68,,set 1,1,1,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,1,0.029,0,0.000,34,20,0.588,8,27,0.296,28,61,0.459,0.618,12,21,0.571,8,13,0.615,1,3,0.333,1,3,0.333,2,13,0.154,6,14,0.429,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,1,200093,Dominic Thiem,102,,set 2,2,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,3,0.100,1,0.033,30,16,0.533,7,25,0.280,23,55,0.418,0.567,9,17,0.529,7,13,0.538,0,2,0.000,1,1,1.000,5,16,0.312,2,9,0.222,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,2,200107,Adrian Mannarino,68,,set 2,2,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,0,0.000,1,0.040,25,18,0.720,14,30,0.467,32,55,0.582,0.640,11,16,0.688,7,9,0.778,0,1,0.000,2,2,1.000,8,17,0.471,6,13,0.462,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,1,200093,Dominic Thiem,102,,set 3,3,2,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,2,0.050,3,0.075,40,26,0.650,15,46,0.326,41,86,0.477,0.600,19,24,0.792,7,16,0.438,0,1,0.000,1,4,0.250,11,27,0.407,4,19,0.211,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-030,03/10/2023,R128,Finished,2,200107,Adrian Mannarino,68,,set 3,3,2,WIN,5,6,0.833,1,6,0.167,6,12,0.500,2,0.043,1,0.022,46,31,0.674,14,40,0.350,45,86,0.523,0.587,16,27,0.593,15,19,0.789,3,4,0.750,1,1,1.000,5,24,0.208,9,16,0.562,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-031,03/10/2023,R128,Finished,1,200158,Gregoire Barrere,65,,set 1,1,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,3,0.077,2,0.051,39,23,0.590,12,37,0.324,35,76,0.461,0.487,12,19,0.632,11,20,0.550,3,4,0.750,0,2,0.000,7,25,0.280,5,12,0.417,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-031,03/10/2023,R128,Finished,2,200004,Jack Sock,154,,set 1,1,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,1,0.027,1,0.027,37,25,0.676,16,39,0.410,41,76,0.539,0.676,18,25,0.720,7,12,0.583,2,2,1.000,1,4,0.250,7,19,0.368,9,20,0.450,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-031,03/10/2023,R128,Finished,1,200158,Gregoire Barrere,65,,set 2,2,2,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.040,1,0.040,25,12,0.480,6,24,0.250,18,49,0.367,0.560,7,14,0.500,5,11,0.455,0,2,0.000,0,0,0.000,2,13,0.154,4,11,0.364,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-031,03/10/2023,R128,Finished,2,200004,Jack Sock,154,,set 2,2,2,WIN,4,4,1.000,2,4,0.500,6,8,0.750,1,0.042,1,0.042,24,18,0.750,13,25,0.520,31,49,0.633,0.542,11,13,0.846,7,11,0.636,0,0,0.000,2,2,1.000,7,14,0.500,6,11,0.545,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-032,03/10/2023,R128,Finished,1,200207,Mikael Ymer,57,,set 1,1,2,LOSE,2,5,0.400,2,5,0.400,4,10,0.400,0,0.000,2,0.056,36,17,0.472,15,33,0.455,32,69,0.464,0.722,13,26,0.500,4,10,0.400,6,9,0.667,2,3,0.667,8,22,0.364,7,11,0.636,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-032,03/10/2023,R128,Finished,2,200736,Rinky Hijikata,130,,set 1,1,2,WIN,3,5,0.600,3,5,0.600,6,10,0.600,0,0.000,3,0.091,33,18,0.545,19,36,0.528,37,69,0.536,0.667,14,22,0.636,4,11,0.364,1,3,0.333,3,9,0.333,13,26,0.500,6,10,0.600,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-032,03/10/2023,R128,Finished,1,200207,Mikael Ymer,57,,set 2,2,2,LOSE,3,6,0.500,2,6,0.333,5,12,0.417,0,0.000,1,0.021,48,24,0.500,19,47,0.404,43,95,0.453,0.833,21,40,0.525,3,8,0.375,4,7,0.571,2,7,0.286,14,27,0.519,5,20,0.250,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-032,03/10/2023,R128,Finished,2,200736,Rinky Hijikata,130,,set 2,2,2,WIN,4,6,0.667,3,6,0.500,7,12,0.583,0,0.000,1,0.021,47,28,0.596,24,48,0.500,52,95,0.547,0.574,13,27,0.481,15,20,0.750,5,7,0.714,3,7,0.429,19,40,0.475,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-033,03/10/2023,R64,Finished,1,200055,Diego Sebastian Schwartzman,38,,set 1,1,2,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,0,0.000,1,0.030,33,17,0.515,4,21,0.190,21,54,0.389,0.515,11,17,0.647,6,16,0.375,2,4,0.500,0,1,0.000,2,14,0.143,2,7,0.286,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-033,03/10/2023,R64,Finished,2,200054,Casper Ruud,4,,set 1,1,2,WIN,4,4,1.000,2,4,0.500,6,8,0.750,0,0.000,0,0.000,21,17,0.810,16,33,0.485,33,54,0.611,0.667,12,14,0.857,5,7,0.714,1,1,1.000,2,4,0.500,6,17,0.353,10,16,0.625,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-033,03/10/2023,R64,Finished,1,200055,Diego Sebastian Schwartzman,38,,set 2,2,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,2,0.083,0,0.000,24,15,0.625,8,29,0.276,23,53,0.434,0.583,10,14,0.714,5,10,0.500,0,1,0.000,0,0,0.000,4,19,0.211,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-033,03/10/2023,R64,Finished,2,200054,Casper Ruud,4,,set 2,2,2,WIN,5,5,1.000,1,4,0.250,6,9,0.667,1,0.034,1,0.034,29,21,0.724,9,24,0.375,30,53,0.566,0.655,15,19,0.789,6,10,0.600,0,0,0.000,1,1,1.000,4,14,0.286,5,10,0.500,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-034,03/10/2023,R64,Retired,1,200308,Ilya Ivashka,85,,set 1,1,1,WIN,5,6,0.833,2,6,0.333,7,12,0.583,2,0.053,2,0.053,38,24,0.632,21,48,0.438,45,86,0.523,0.579,16,22,0.727,8,16,0.500,0,1,0.000,2,7,0.286,10,30,0.333,11,18,0.611,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-034,03/10/2023,R64,Retired,2,200485,Botic Van De Zandschulp,33,,set 1,1,1,LOSE,4,6,0.667,1,6,0.167,5,12,0.417,2,0.042,1,0.021,48,27,0.562,14,38,0.368,41,86,0.477,0.625,20,30,0.667,7,18,0.389,5,7,0.714,1,1,1.000,6,22,0.273,8,16,0.500,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-034,03/10/2023,R64,Retired,1,200308,Ilya Ivashka,85,,set 2,2,1,WIN,2,2,1.000,1,3,0.333,3,5,0.600,0,0.000,0,0.000,27,17,0.630,8,20,0.400,25,47,0.532,0.704,11,19,0.579,6,8,0.750,4,4,1.000,1,1,1.000,6,14,0.429,2,6,0.333,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-034,03/10/2023,R64,Retired,2,200485,Botic Van De Zandschulp,33,,set 2,2,1,LOSE,2,3,0.667,0,2,0.000,2,5,0.400,0,0.000,1,0.050,20,12,0.600,10,27,0.370,22,47,0.468,0.700,8,14,0.571,4,6,0.667,0,1,0.000,0,4,0.000,8,19,0.421,2,8,0.250,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,1,200315,Jason Kubler,75,,set 1,1,2,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.040,2,0.080,25,14,0.560,8,27,0.296,22,52,0.423,0.600,12,15,0.800,2,10,0.200,0,2,0.000,0,4,0.000,2,17,0.118,6,10,0.600,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,2,200024,Grigor Dimitrov,25,,set 1,1,2,WIN,4,4,1.000,2,4,0.500,6,8,0.750,8,0.296,0,0.000,27,19,0.704,11,25,0.440,30,52,0.577,0.630,15,17,0.882,4,10,0.400,4,4,1.000,2,2,1.000,3,15,0.200,8,10,0.800,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,1,200315,Jason Kubler,75,,set 2,2,1,WIN,6,6,1.000,0,6,0.000,6,12,0.500,2,0.047,1,0.023,43,33,0.767,6,34,0.176,39,77,0.506,0.442,15,19,0.789,18,24,0.750,1,1,1.000,0,0,0.000,2,25,0.080,4,9,0.444,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,2,200024,Grigor Dimitrov,25,,set 2,2,1,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,8,0.235,1,0.029,34,28,0.824,10,43,0.233,38,77,0.494,0.735,23,25,0.920,5,9,0.556,0,0,0.000,0,1,0.000,4,19,0.211,6,24,0.250,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,1,200315,Jason Kubler,75,,set 3,3,1,WIN,2,2,1.000,1,1,1.000,3,3,1.000,3,0.200,0,0.000,15,10,0.667,4,4,1.000,14,19,0.737,0.533,7,8,0.875,3,7,0.429,2,2,1.000,1,1,1.000,1,1,1.000,3,3,1.000,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-035,03/10/2023,R64,Retired,2,200024,Grigor Dimitrov,25,,set 3,3,1,LOSE,0,1,0.000,0,2,0.000,0,3,0.000,0,0.000,2,0.500,4,0,0.000,5,15,0.333,5,19,0.263,0.250,0,1,0.000,0,3,0.000,0,1,0.000,0,2,0.000,1,8,0.125,4,7,0.571,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,1,200005,Jordan Thompson,87,,set 1,1,1,WIN,6,6,1.000,0,6,0.000,6,12,0.500,6,0.200,0,0.000,30,28,0.933,17,45,0.378,45,75,0.600,0.700,20,21,0.952,8,9,0.889,0,0,0.000,0,4,0.000,5,24,0.208,12,21,0.571,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,2,200185,Stefanos Tsitsipas,3,,set 1,1,1,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,0,0.000,3,0.067,45,28,0.622,2,30,0.067,30,75,0.400,0.533,19,24,0.792,9,21,0.429,4,4,1.000,0,0,0.000,1,21,0.048,1,9,0.111,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,1,200005,Jordan Thompson,87,,set 2,2,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,2,0.065,0,0.000,31,18,0.581,7,24,0.292,25,55,0.455,0.452,9,14,0.643,9,17,0.529,2,4,0.500,1,1,1.000,3,17,0.176,4,7,0.571,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,2,200185,Stefanos Tsitsipas,3,,set 2,2,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,5,0.208,0,0.000,24,17,0.708,13,31,0.419,30,55,0.545,0.708,14,17,0.824,3,7,0.429,0,1,0.000,2,4,0.500,5,14,0.357,8,17,0.471,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,1,200005,Jordan Thompson,87,,set 3,3,1,WIN,6,6,1.000,0,6,0.000,6,12,0.500,3,0.065,0,0.000,46,32,0.696,4,32,0.125,36,78,0.462,0.783,26,36,0.722,6,10,0.600,1,1,1.000,0,0,0.000,3,25,0.120,1,7,0.143,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-036,03/10/2023,R64,Finished,2,200185,Stefanos Tsitsipas,3,,set 3,3,1,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,3,0.094,0,0.000,32,28,0.875,14,46,0.304,42,78,0.538,0.781,22,25,0.880,6,7,0.857,0,0,0.000,0,1,0.000,10,36,0.278,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-037,03/10/2023,R64,Finished,1,200464,Maxime Cressy,37,,set 1,1,2,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,12,0.333,6,0.167,36,26,0.722,6,36,0.167,32,72,0.444,0.472,14,17,0.824,12,19,0.632,0,0,0.000,0,1,0.000,1,23,0.043,5,13,0.385,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-037,03/10/2023,R64,Finished,2,200421,Alejandro Tabilo,187,,set 1,1,2,WIN,6,6,1.000,0,6,0.000,6,12,0.500,6,0.167,1,0.028,36,30,0.833,10,36,0.278,40,72,0.556,0.639,22,23,0.957,8,13,0.615,1,1,1.000,0,0,0.000,3,17,0.176,7,19,0.368,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-037,03/10/2023,R64,Finished,1,200464,Maxime Cressy,37,,set 2,2,2,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,16,0.276,12,0.207,58,37,0.638,14,50,0.280,51,108,0.472,0.466,21,27,0.778,16,31,0.516,2,2,1.000,0,3,0.000,12,37,0.324,2,13,0.154,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-037,03/10/2023,R64,Finished,2,200421,Alejandro Tabilo,187,,set 2,2,2,WIN,6,6,1.000,0,6,0.000,6,12,0.500,4,0.080,0,0.000,50,36,0.720,21,58,0.362,57,108,0.528,0.740,25,37,0.676,11,13,0.846,3,3,1.000,0,2,0.000,6,27,0.222,15,31,0.484,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-038,03/10/2023,R64,Finished,1,200326,Pedro Cachin,66,,set 1,1,2,LOSE,3,5,0.600,0,4,0.000,3,9,0.333,2,0.053,1,0.026,38,20,0.526,7,24,0.292,27,62,0.435,0.605,14,23,0.609,6,15,0.400,2,4,0.500,0,1,0.000,2,15,0.133,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-038,03/10/2023,R64,Finished,2,200007,Alexander Zverev,14,,set 1,1,2,WIN,4,4,1.000,2,5,0.400,6,9,0.667,4,0.167,1,0.042,24,17,0.708,18,38,0.474,35,62,0.565,0.625,13,15,0.867,4,9,0.444,1,1,1.000,2,4,0.500,9,23,0.391,9,15,0.600,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-038,03/10/2023,R64,Finished,1,200326,Pedro Cachin,66,,set 2,2,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,1,0.050,0,0.000,20,8,0.400,6,24,0.250,14,44,0.318,0.650,7,13,0.538,1,7,0.143,0,2,0.000,0,1,0.000,3,13,0.231,3,11,0.273,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-038,03/10/2023,R64,Finished,2,200007,Alexander Zverev,14,,set 2,2,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,3,0.125,0,0.000,24,18,0.750,12,20,0.600,30,44,0.682,0.542,10,13,0.769,8,11,0.727,1,1,1.000,2,2,1.000,6,13,0.462,6,7,0.857,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-039,03/10/2023,R64,Finished,1,200096,Roberto Bautista-Agut,27,,set 1,1,2,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,1,0.026,1,0.026,39,25,0.641,11,36,0.306,36,75,0.480,0.615,17,24,0.708,8,15,0.533,0,1,0.000,1,1,1.000,4,22,0.182,7,14,0.500,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-039,03/10/2023,R64,Finished,2,200424,Emil Ruusuvuori,59,,set 1,1,2,WIN,5,6,0.833,1,6,0.167,6,12,0.500,4,0.111,0,0.000,36,25,0.694,14,39,0.359,39,75,0.520,0.611,18,22,0.818,7,14,0.500,0,1,0.000,1,1,1.000,7,24,0.292,7,15,0.467,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-039,03/10/2023,R64,Finished,1,200096,Roberto Bautista-Agut,27,,set 2,2,2,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.036,1,0.036,28,15,0.536,7,26,0.269,22,54,0.407,0.429,8,12,0.667,7,16,0.438,1,3,0.333,0,1,0.000,4,17,0.235,3,9,0.333,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-039,03/10/2023,R64,Finished,2,200424,Emil Ruusuvuori,59,,set 2,2,2,WIN,4,4,1.000,2,4,0.500,6,8,0.750,2,0.077,1,0.038,26,19,0.731,13,28,0.464,32,54,0.593,0.654,13,17,0.765,6,9,0.667,1,1,1.000,2,3,0.667,4,12,0.333,9,16,0.562,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-040,03/10/2023,R64,Finished,1,200453,Tung-Lin Wu,175,,set 1,1,2,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.038,1,0.038,26,12,0.462,2,18,0.111,14,44,0.318,0.538,8,14,0.571,4,12,0.333,4,6,0.667,0,0,0.000,2,13,0.154,0,5,0.000,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-040,03/10/2023,R64,Finished,2,200247,Cameron Norrie,12,,set 1,1,2,WIN,4,4,1.000,2,4,0.500,6,8,0.750,3,0.167,0,0.000,18,16,0.889,14,26,0.538,30,44,0.682,0.722,11,13,0.846,5,5,1.000,0,0,0.000,2,6,0.333,6,14,0.429,8,12,0.667,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-040,03/10/2023,R64,Finished,1,200453,Tung-Lin Wu,175,,set 2,2,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,0,0.000,0,0.000,25,13,0.520,12,33,0.364,25,58,0.431,0.680,8,17,0.471,5,8,0.625,0,2,0.000,1,4,0.250,4,18,0.222,8,15,0.533,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-040,03/10/2023,R64,Finished,2,200247,Cameron Norrie,12,,set 2,2,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,1,0.030,2,0.061,33,21,0.636,12,25,0.480,33,58,0.569,0.545,14,18,0.778,7,15,0.467,3,4,0.750,2,2,1.000,9,17,0.529,3,8,0.375,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-041,03/10/2023,R64,Finished,1,200370,Ugo Humbert,77,,set 1,1,1,WIN,5,6,0.833,2,6,0.333,7,12,0.583,2,0.056,3,0.083,36,22,0.611,19,43,0.442,41,79,0.519,0.639,14,23,0.609,8,13,0.615,2,3,0.667,2,5,0.400,8,22,0.364,11,21,0.524,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-041,03/10/2023,R64,Finished,2,200192,Denis Shapovalov,30,,set 1,1,1,LOSE,4,6,0.667,1,6,0.167,5,12,0.417,6,0.140,9,0.209,43,24,0.558,14,36,0.389,38,79,0.481,0.512,14,22,0.636,10,21,0.476,3,5,0.600,1,3,0.333,9,23,0.391,5,13,0.385,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-041,03/10/2023,R64,Finished,1,200370,Ugo Humbert,77,,set 2,2,1,WIN,4,5,0.800,2,5,0.400,6,10,0.600,3,0.081,0,0.000,37,23,0.622,16,35,0.457,39,72,0.542,0.568,15,21,0.714,8,16,0.500,2,3,0.667,2,6,0.333,11,20,0.550,5,15,0.333,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-041,03/10/2023,R64,Finished,2,200192,Denis Shapovalov,30,,set 2,2,1,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,0,0.000,5,0.143,35,19,0.543,14,37,0.378,33,72,0.458,0.571,9,20,0.450,10,15,0.667,4,6,0.667,1,3,0.333,6,21,0.286,8,16,0.500,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-042,03/10/2023,R64,Finished,1,200294,Yibing Wu,67,,set 1,1,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,3,0.064,0,0.000,47,27,0.574,5,25,0.200,32,72,0.444,0.617,19,29,0.655,8,18,0.444,2,3,0.667,0,0,0.000,1,15,0.067,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-042,03/10/2023,R64,Finished,2,200384,Alejandro Davidovich Fokina,28,,set 1,1,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,0,0.000,1,0.040,25,20,0.800,20,47,0.426,40,72,0.556,0.600,14,15,0.933,6,10,0.600,0,0,0.000,1,3,0.333,10,29,0.345,10,18,0.556,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-042,03/10/2023,R64,Finished,1,200294,Yibing Wu,67,,set 2,2,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,1,0.045,0,0.000,22,10,0.455,6,23,0.261,16,45,0.356,0.500,8,11,0.727,2,11,0.182,0,2,0.000,0,0,0.000,2,9,0.222,4,14,0.286,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-042,03/10/2023,R64,Finished,2,200384,Alejandro Davidovich Fokina,28,,set 2,2,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,0,0.000,0,0.000,23,17,0.739,12,22,0.545,29,45,0.644,0.391,7,9,0.778,10,14,0.714,0,0,0.000,2,2,1.000,3,11,0.273,9,11,0.818,,
Tennis Stats 2023 ATP Season,2023-227,Indian Wells,2023,03/08/2023,m,96,Hard,Outdoor,3,2023-227-043,03/10/2023,R64,Finished,1,200087,Yoshihito Nishioka,34,,set 1,1,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,0,0.000,1,0.043,23,17,0.739,10,32,0.312,27,55,0.491,0.609,10,14,0.714,7,9,0.778,0,1,0.000,0,0,0.000,3,20,0.150,7,12,0.583,,
