TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-025,01/02/2023,,Finished,2,200011,Borna Coric,26,-189,match,0,2,WIN,11,12,0.917,1,12,0.083,12,24,0.5,10,0.154,1,0.015,65,55,0.846,28,81,0.346,83,146,0.568,0.662,40,43,0.93,15,22,0.682,1,2,0.5,1,3,0.333,15,51,0.294,13,30,0.433,3,8
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-026,01/02/2023,,Finished,1,201143,Daniel Michalski,260,533,match,0,2,LOSE,5,8,0.625,0,9,0,5,17,0.294,0,0,2,0.043,46,25,0.543,14,52,0.269,39,98,0.398,0.739,20,34,0.588,5,12,0.417,0,3,0,0,0,0,4,31,0.129,10,21,0.476,1,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-026,01/02/2023,,Finished,2,200359,Marc-Andrea Huesler,56,-896,match,0,2,WIN,9,9,1,3,8,0.375,12,17,0.706,3,0.058,1,0.019,52,38,0.731,21,46,0.457,59,98,0.602,0.596,27,31,0.871,11,21,0.524,0,0,0,3,3,1,14,34,0.412,7,12,0.583,3,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-027,01/02/2023,,Finished,1,200434,Lorenzo Musetti,23,-1714,match,0,1,WIN,10,11,0.909,2,10,0.2,12,21,0.571,7,0.101,1,0.014,69,51,0.739,34,81,0.42,85,150,0.567,0.609,35,42,0.833,16,27,0.593,1,2,0.5,2,10,0.2,17,45,0.378,17,36,0.472,4,11
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-027,01/02/2023,,Finished,2,200415,Viktor Durasovic,343,808,match,0,1,LOSE,8,10,0.8,1,11,0.091,9,21,0.429,6,0.074,3,0.037,81,47,0.58,18,69,0.261,65,150,0.433,0.556,28,45,0.622,19,36,0.528,8,10,0.8,1,2,0.5,7,42,0.167,11,27,0.407,1,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-028,01/02/2023,,Finished,1,200077,Rafael Nadal,2,-201,match,0,2,LOSE,8,14,0.571,4,14,0.286,12,28,0.429,2,0.022,4,0.043,92,50,0.543,42,100,0.42,92,192,0.479,0.609,34,56,0.607,16,36,0.444,7,13,0.538,4,12,0.333,23,62,0.371,19,38,0.5,5,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-028,01/02/2023,,Finished,2,200048,Alex De Minaur,24,151,match,0,2,WIN,10,14,0.714,6,14,0.429,16,28,0.571,3,0.03,6,0.06,100,58,0.58,42,92,0.457,100,192,0.521,0.62,39,62,0.629,19,38,0.5,8,12,0.667,6,13,0.462,22,56,0.393,20,36,0.556,6,10
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-029,01/02/2023,,Finished,1,200185,Stefanos Tsitsipas,4,-659,match,0,1,WIN,8,9,0.889,4,8,0.5,12,17,0.706,12,0.197,1,0.016,61,39,0.639,23,49,0.469,62,110,0.564,0.639,27,39,0.692,12,22,0.545,4,5,0.8,4,6,0.667,11,33,0.333,12,16,0.75,5,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-029,01/02/2023,,Finished,2,200016,David Goffin,53,417,match,0,1,LOSE,4,8,0.5,1,9,0.111,5,17,0.294,2,0.041,1,0.02,49,26,0.531,22,61,0.361,48,110,0.436,0.673,22,33,0.667,4,16,0.25,2,6,0.333,1,5,0.2,12,39,0.308,10,22,0.455,2,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-030,01/02/2023,,Finished,1,200145,Taylor Fritz,9,-226,match,0,1,WIN,9,9,1,3,8,0.375,12,17,0.706,8,0.178,4,0.089,45,37,0.822,26,60,0.433,63,105,0.6,0.6,26,27,0.963,11,18,0.611,1,1,1,3,6,0.5,17,48,0.354,9,12,0.75,5,9
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-030,01/02/2023,,Finished,2,200007,Alexander Zverev,12,171,match,0,1,LOSE,5,8,0.625,0,9,0,5,17,0.294,3,0.05,5,0.083,60,34,0.567,8,45,0.178,42,105,0.4,0.8,31,48,0.646,3,12,0.25,3,6,0.5,0,1,0,1,27,0.037,7,18,0.389,1,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-031,01/03/2023,,Finished,1,200107,Adrian Mannarino,46,-238,match,0,2,LOSE,15,17,0.882,3,16,0.188,18,33,0.545,9,0.087,1,0.01,104,72,0.692,36,110,0.327,108,214,0.505,0.606,51,63,0.81,21,41,0.512,3,5,0.6,3,4,0.75,15,72,0.208,21,38,0.553,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-031,01/03/2023,,Finished,2,200368,Borna Gojo,144,180,match,0,2,WIN,13,16,0.812,2,17,0.118,15,33,0.455,14,0.127,4,0.036,110,74,0.673,32,104,0.308,106,214,0.495,0.655,57,72,0.792,17,38,0.447,1,4,0.25,2,5,0.4,12,63,0.19,20,41,0.488,3,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-032,01/03/2023,,Finished,1,200089,Albert Ramos-Vinolas,39,127,match,0,2,LOSE,10,14,0.714,2,14,0.143,12,28,0.429,4,0.049,2,0.024,82,52,0.634,23,78,0.295,75,160,0.469,0.561,33,46,0.717,19,36,0.528,1,5,0.2,2,3,0.667,9,50,0.18,14,28,0.5,3,9
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-032,01/03/2023,,Finished,2,200315,Jason Kubler,107,-166,match,0,2,WIN,12,14,0.857,4,14,0.286,16,28,0.571,10,0.128,2,0.026,78,55,0.705,30,82,0.366,85,160,0.531,0.641,41,50,0.82,14,28,0.5,1,3,0.333,4,5,0.8,13,46,0.283,17,36,0.472,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-033,01/03/2023,,Finished,1,200137,Frances Tiafoe,19,-359,match,0,1,WIN,11,11,1,2,11,0.182,13,22,0.591,9,0.161,3,0.054,56,45,0.804,17,58,0.293,62,114,0.544,0.536,29,30,0.967,16,26,0.615,0,0,0,2,2,1,7,30,0.233,10,28,0.357,3,8
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-033,01/03/2023,,Finished,2,200349,Oscar Otte,76,263,match,0,1,LOSE,9,11,0.818,0,11,0,9,22,0.409,10,0.172,0,0,58,41,0.707,11,56,0.196,52,114,0.456,0.517,23,30,0.767,18,28,0.643,0,2,0,0,0,0,1,30,0.033,10,26,0.385,1,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-034,01/03/2023,,Finished,1,200339,Hubert Hurkacz,10,-206,match,0,1,WIN,10,11,0.909,2,11,0.182,12,22,0.545,11,0.177,0,0,62,48,0.774,20,67,0.299,68,129,0.527,0.516,25,32,0.781,23,30,0.767,1,2,0.5,2,3,0.667,7,33,0.212,13,34,0.382,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-034,01/03/2023,,Finished,2,200092,Stan Wawrinka,148,158,match,0,1,LOSE,9,11,0.818,1,11,0.091,10,22,0.455,9,0.134,3,0.045,67,47,0.701,14,62,0.226,61,129,0.473,0.493,26,33,0.788,21,34,0.618,1,3,0.333,1,2,0.5,7,32,0.219,7,30,0.233,2,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-035,01/03/2023,,Finished,1,200227,Matteo Berrettini,16,117,match,0,1,WIN,10,10,1,2,10,0.2,12,20,0.6,10,0.167,2,0.033,60,44,0.733,17,52,0.327,61,112,0.545,0.667,35,40,0.875,9,20,0.45,2,2,1,2,2,1,10,41,0.244,7,11,0.636,3,10
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-035,01/03/2023,,Finished,2,200054,Casper Ruud,3,-153,match,0,1,LOSE,8,10,0.8,0,10,0,8,20,0.4,4,0.077,0,0,52,35,0.673,16,60,0.267,51,112,0.455,0.788,31,41,0.756,4,11,0.364,0,2,0,0,2,0,5,40,0.125,11,20,0.55,1,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-036,01/03/2023,,Finished,1,201146,Stefanos Sakellaridis,803,-3333,match,0,1,WIN,13,14,0.929,4,14,0.286,17,28,0.607,8,0.093,1,0.012,86,58,0.674,37,86,0.43,95,172,0.552,0.581,37,50,0.74,21,36,0.583,4,5,0.8,4,7,0.571,19,52,0.365,18,34,0.529,5,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-036,01/03/2023,,Finished,2,200473,Zizou Bergs,129,1200,match,0,1,LOSE,10,14,0.714,1,14,0.071,11,28,0.393,1,0.012,5,0.058,86,49,0.57,28,86,0.326,77,172,0.448,0.605,33,52,0.635,16,34,0.471,3,7,0.429,1,5,0.2,13,50,0.26,15,36,0.417,3,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-037,01/04/2023,,Finished,1,201143,Daniel Michalski,260,883,match,0,2,LOSE,2,7,0.286,0,7,0,2,14,0.143,1,0.025,1,0.025,40,17,0.425,3,31,0.097,20,71,0.282,0.7,12,28,0.429,5,12,0.417,4,9,0.444,0,0,0,1,18,0.056,2,13,0.154,1,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-037,01/04/2023,,Finished,2,200434,Lorenzo Musetti,23,-2069,match,0,2,WIN,7,7,1,5,7,0.714,12,14,0.857,8,0.258,0,0,31,28,0.903,23,40,0.575,51,71,0.718,0.581,17,18,0.944,11,13,0.846,0,0,0,5,9,0.556,16,28,0.571,7,12,0.583,9,8
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-038,01/04/2023,,Finished,1,200137,Frances Tiafoe,19,-176,match,0,1,WIN,12,15,0.8,4,15,0.267,16,30,0.533,10,0.115,1,0.011,87,56,0.644,30,82,0.366,86,169,0.509,0.529,32,46,0.696,24,41,0.585,7,10,0.7,4,9,0.444,11,46,0.239,19,36,0.528,3,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-038,01/04/2023,,Finished,2,200013,Daniel Evans,27,135,match,0,1,LOSE,11,15,0.733,3,15,0.2,14,30,0.467,9,0.11,3,0.037,82,52,0.634,31,87,0.356,83,169,0.491,0.561,35,46,0.761,17,36,0.472,5,9,0.556,3,10,0.3,14,46,0.304,17,41,0.415,3,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-039,01/04/2023,,Finished,1,200339,Hubert Hurkacz,10,-123,match,0,2,LOSE,11,14,0.786,2,14,0.143,13,28,0.464,12,0.152,1,0.013,79,52,0.658,22,77,0.286,74,156,0.474,0.62,36,49,0.735,16,30,0.533,1,4,0.25,2,4,0.5,12,49,0.245,10,28,0.357,3,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-039,01/04/2023,,Finished,2,200227,Matteo Berrettini,16,-107,match,0,2,WIN,12,14,0.857,3,14,0.214,15,28,0.536,11,0.143,1,0.013,77,55,0.714,27,79,0.342,82,156,0.526,0.636,37,49,0.755,18,28,0.643,2,4,0.5,3,4,0.75,13,49,0.265,14,30,0.467,3,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-040,01/04/2023,,Finished,1,201146,Stefanos Sakellaridis,803,800,match,0,2,LOSE,6,9,0.667,0,9,0,6,18,0.333,4,0.051,1,0.013,78,42,0.538,12,50,0.24,54,128,0.422,0.641,30,50,0.6,12,28,0.429,6,9,0.667,0,1,0,3,30,0.1,9,20,0.45,1,3
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-040,01/04/2023,,Finished,2,200368,Borna Gojo,144,-2000,match,0,2,WIN,9,9,1,3,9,0.333,12,18,0.667,4,0.08,1,0.02,50,38,0.76,36,78,0.462,74,128,0.578,0.6,27,30,0.9,11,20,0.55,1,1,1,3,9,0.333,20,50,0.4,16,28,0.571,5,8
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-041,01/04/2023,,Finished,1,200185,Stefanos Tsitsipas,4,-208,match,0,1,WIN,14,15,0.933,5,15,0.333,19,30,0.633,20,0.213,1,0.011,94,65,0.691,34,88,0.386,99,182,0.544,0.638,45,60,0.75,20,34,0.588,5,6,0.833,5,7,0.714,15,59,0.254,19,29,0.655,7,13
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-041,01/04/2023,,Finished,2,200011,Borna Coric,26,156,match,0,1,LOSE,10,15,0.667,1,15,0.067,11,30,0.367,7,0.08,2,0.023,88,54,0.614,29,94,0.309,83,182,0.456,0.67,44,59,0.746,10,29,0.345,2,7,0.286,1,6,0.167,15,60,0.25,14,34,0.412,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-042,01/04/2023,,Finished,1,200145,Taylor Fritz,9,-169,match,0,2,LOSE,12,16,0.75,3,16,0.188,15,32,0.469,16,0.168,2,0.021,95,60,0.632,29,91,0.319,89,186,0.478,0.611,39,58,0.672,21,37,0.568,4,8,0.5,3,8,0.375,16,69,0.232,13,22,0.591,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-042,01/04/2023,,Finished,2,200247,Cameron Norrie,14,132,match,0,2,WIN,13,16,0.812,4,16,0.25,17,32,0.531,7,0.077,0,0,91,62,0.681,35,95,0.368,97,186,0.522,0.758,53,69,0.768,9,22,0.409,5,8,0.625,4,8,0.5,19,58,0.328,16,37,0.432,3,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-043,01/06/2023,,Finished,1,200339,Hubert Hurkacz,10,121,match,0,2,LOSE,12,12,1,0,12,0,12,24,0.5,17,0.207,1,0.012,82,58,0.707,17,80,0.212,75,162,0.463,0.756,51,62,0.823,7,20,0.35,2,2,1,0,4,0,6,50,0.12,11,30,0.367,1,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-043,01/06/2023,,Finished,2,200145,Taylor Fritz,9,-158,match,0,2,WIN,12,12,1,0,12,0,12,24,0.5,11,0.138,0,0,80,63,0.787,24,82,0.293,87,162,0.537,0.625,44,50,0.88,19,30,0.633,4,4,1,0,2,0,11,62,0.177,13,20,0.65,3,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-044,01/06/2023,,Finished,1,200418,Kacper Zuk,245,712,match,0,2,LOSE,6,9,0.667,0,9,0,6,18,0.333,3,0.044,3,0.044,68,38,0.559,19,61,0.311,57,129,0.442,0.603,26,41,0.634,12,27,0.444,6,9,0.667,0,5,0,6,37,0.162,13,24,0.542,1,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-044,01/06/2023,,Finished,2,200137,Frances Tiafoe,19,-1379,match,0,2,WIN,9,9,1,3,9,0.333,12,18,0.667,5,0.082,4,0.066,61,42,0.689,30,68,0.441,72,129,0.558,0.607,31,37,0.838,11,24,0.458,5,5,1,3,9,0.333,15,41,0.366,15,27,0.556,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-045,01/06/2023,,Finished,1,201146,Stefanos Sakellaridis,803,1225,match,0,2,LOSE,2,7,0.286,0,7,0,2,14,0.143,2,0.047,1,0.023,43,20,0.465,11,41,0.268,31,84,0.369,0.605,15,26,0.577,5,17,0.294,4,9,0.444,0,1,0,7,25,0.28,4,16,0.25,1,4
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-045,01/06/2023,,Finished,2,200434,Lorenzo Musetti,23,-4000,match,0,2,WIN,7,7,1,5,7,0.714,12,14,0.857,2,0.049,1,0.024,41,30,0.732,23,43,0.535,53,84,0.631,0.61,18,25,0.72,12,16,0.75,1,1,1,5,9,0.556,11,26,0.423,12,17,0.706,6,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-046,01/07/2023,,Finished,1,200185,Stefanos Tsitsipas,4,-155,match,0,1,WIN,15,16,0.938,1,16,0.062,16,32,0.5,9,0.092,1,0.01,98,71,0.724,23,89,0.258,94,187,0.503,0.531,43,52,0.827,28,46,0.609,1,2,0.5,1,2,0.5,10,58,0.172,13,31,0.419,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-046,01/07/2023,,Finished,2,200227,Matteo Berrettini,16,119,match,0,1,LOSE,15,16,0.938,1,16,0.062,16,32,0.5,7,0.079,2,0.022,89,66,0.742,27,98,0.276,93,187,0.497,0.652,48,58,0.828,18,31,0.581,1,2,0.5,1,2,0.5,9,52,0.173,18,46,0.391,3,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-047,01/08/2023,,Retired,1,200137,Frances Tiafoe,19,-153,match,0,1,WIN,4,4,1,2,4,0.5,6,8,0.75,3,0.111,1,0.037,27,18,0.667,10,21,0.476,28,48,0.583,0.704,15,19,0.789,3,8,0.375,3,3,1,2,3,0.667,4,12,0.333,6,9,0.667,3,7
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-047,01/08/2023,,Retired,2,200434,Lorenzo Musetti,23,121,match,0,1,LOSE,2,4,0.5,0,4,0,2,8,0.25,0,0,0,0,21,11,0.524,9,27,0.333,20,48,0.417,0.571,8,12,0.667,3,9,0.333,1,3,0.333,0,3,0,4,19,0.211,5,8,0.625,1,6
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-048,01/08/2023,,Finished,1,200145,Taylor Fritz,9,-147,match,0,1,WIN,12,12,1,0,12,0,12,24,0.5,15,0.176,2,0.024,85,61,0.718,35,97,0.361,96,182,0.527,0.612,45,52,0.865,16,33,0.485,0,0,0,0,9,0,15,62,0.242,20,35,0.571,2,5
Tennis Stats 2023 ATP Season,2023-205,United Cup,2023,12/29/2022,m,39,Hard,Outdoor,3,2023-205-048,01/08/2023,,Finished,2,200227,Matteo Berrettini,16,117,match,0,1,LOSE,12,12,1,0,12,0,12,24,0.5,7,0.072,2,0.021,97,62,0.639,24,85,0.282,86,182,0.473,0.639,47,62,0.758,15,35,0.429,9,9,1,0,0,0,7,52,0.135,17,33,0.515,1,4
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-001,01/01/2023,R32,Retired,1,200317,Mackenzie Mcdonald,63,-270,match,0,1,WIN,4,4,1,2,5,0.4,6,9,0.667,4,0.2,1,0.05,20,16,0.8,17,39,0.436,33,59,0.559,0.7,14,14,1,2,6,0.333,0,0,0,2,2,1,9,25,0.36,8,14,0.571,3,7
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-001,01/01/2023,R32,Retired,2,200364,Daniel Elahi Galan Riveros,67,209,match,0,1,LOSE,3,5,0.6,0,4,0,3,9,0.333,2,0.051,1,0.026,39,22,0.564,4,20,0.2,26,59,0.441,0.641,16,25,0.64,6,14,0.429,0,2,0,0,0,0,0,14,0,4,6,0.667,1,4
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-002,01/01/2023,R32,Finished,1,200367,Marcos Giron,61,-112,match,0,1,WIN,17,18,0.944,2,18,0.111,19,36,0.528,13,0.118,2,0.018,110,82,0.745,50,139,0.36,132,249,0.53,0.691,59,76,0.776,23,34,0.676,2,3,0.667,2,12,0.167,23,74,0.311,27,65,0.415,4,8
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-002,01/01/2023,R32,Finished,2,200039,Richard Gasquet,68,-112,match,0,1,LOSE,16,18,0.889,1,18,0.056,17,36,0.472,10,0.072,4,0.029,139,89,0.64,28,110,0.255,117,249,0.47,0.532,51,74,0.689,38,65,0.585,10,12,0.833,1,3,0.333,17,76,0.224,11,34,0.324,3,5
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-003,01/02/2023,R32,Finished,1,200311,Alexei Popyrin,120,529,match,0,1,WIN,10,11,0.909,2,11,0.182,12,22,0.545,11,0.164,2,0.03,67,48,0.716,22,66,0.333,70,133,0.526,0.672,35,45,0.778,13,22,0.591,1,2,0.5,2,4,0.5,12,45,0.267,10,21,0.476,3,6
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-003,01/02/2023,R32,Finished,2,200327,Felix Auger Aliassime,6,-857,match,0,1,LOSE,9,11,0.818,1,11,0.091,10,22,0.455,7,0.106,2,0.03,66,44,0.667,19,67,0.284,63,133,0.474,0.682,33,45,0.733,11,21,0.524,2,4,0.5,1,2,0.5,10,45,0.222,9,22,0.409,3,6
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-004,01/02/2023,R32,Finished,1,200493,Holger Vitus Nodskov Rune,11,-343,match,0,2,LOSE,10,14,0.714,4,14,0.286,14,28,0.5,14,0.147,8,0.084,95,56,0.589,34,86,0.395,90,181,0.497,0.6,40,57,0.702,16,38,0.421,7,11,0.636,4,9,0.444,18,54,0.333,16,32,0.5,3,6
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-004,01/02/2023,R32,Finished,2,200087,Yoshihito Nishioka,36,255,match,0,2,WIN,10,14,0.714,4,14,0.286,14,28,0.5,0,0,8,0.093,86,52,0.605,39,95,0.411,91,181,0.503,0.628,36,54,0.667,16,32,0.5,5,9,0.556,4,11,0.364,17,57,0.298,22,38,0.579,2,6
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-005,01/02/2023,R32,Finished,1,200005,Jordan Thompson,84,-135,match,0,2,LOSE,7,9,0.778,0,10,0,7,19,0.368,5,0.077,4,0.062,65,38,0.585,7,47,0.149,45,112,0.402,0.585,26,38,0.684,12,27,0.444,3,5,0.6,0,0,0,3,30,0.1,4,17,0.235,1,3
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-005,01/02/2023,R32,Finished,2,200128,Quentin Halys,64,107,match,0,2,WIN,10,10,1,2,9,0.222,12,19,0.632,14,0.298,2,0.043,47,40,0.851,27,65,0.415,67,112,0.598,0.638,27,30,0.9,13,17,0.765,0,0,0,2,5,0.4,12,38,0.316,15,27,0.556,3,7
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-006,01/02/2023,R32,Finished,1,200207,Mikael Ymer,69,-150,match,0,2,LOSE,6,9,0.667,0,9,0,6,18,0.333,2,0.033,3,0.049,61,33,0.541,21,65,0.323,54,126,0.429,0.59,20,36,0.556,13,25,0.52,5,8,0.625,0,5,0,9,40,0.225,12,25,0.48,1,5
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-006,01/02/2023,R32,Finished,2,200299,Roman Safiullin,88,118,match,0,2,WIN,9,9,1,3,9,0.333,12,18,0.667,4,0.062,3,0.046,65,44,0.677,28,61,0.459,72,126,0.571,0.615,31,40,0.775,13,25,0.52,5,5,1,3,8,0.375,16,36,0.444,12,25,0.48,3,6
Tennis Stats 2023 ATP Season,2023-206,Adelaide,2023,01/01/2023,m,32,Hard,Outdoor,3,2023-206-007,01/02/2023,R32,Finished,1,200333,Miomir Kecmanovic,29,-173,match,0,1,WIN,9,10,0.9,3,10,0.3,12,20,0.6,4,0.054,4,0.054,74,47,0.635,23,55,0.418,70,129,0.543,0.568,24,42,0.571,23,32,0.719,5,6,0.833,3,5,0.6,8,31,0.258,15,24,0.625,3,7
